scenario_id,run_id,timestamp_local,recommended_ac_units_on,recommended_ac_setpoint_c,recommended_fan_units_on,grid_energy_kwh,solar_energy_used_kwh,battery_charge_kwh,battery_discharge_kwh,battery_soc_kwh,cooling_energy_kwh,estimated_indoor_temp_c,comfort_status,interval_cost_pkr,interval_emissions_kgco2e,reason_code,explanation,constraint_violation_count,constraint_violation_details
TEAM-CUSTOM,coolshift-v1,2026-05-03T06:30:00,0,,8,0.1195,0.1605,0.0,0.0,2.5,0.13,21.93,TOO_COOL,4.8995,0.05497,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T06:45:00,0,,8,0.04,0.24,0.0,0.0,2.5,0.13,22.25,TOO_COOL,1.64,0.0184,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T07:00:00,2,26.0,8,0.66175,0.31825,0.0,0.0,2.5,0.755,22.32,TOO_COOL,27.1317,0.3044,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T07:15:00,2,26.0,8,0.58475,0.39525,0.0,0.0,2.5,0.755,22.54,TOO_COOL,23.9748,0.26899,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T07:30:00,2,26.0,8,0.50925,0.47075,0.0,0.0,2.5,0.755,22.87,TOO_COOL,20.8792,0.23425,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T07:45:00,2,26.0,8,0.436,0.544,0.0,0.0,2.5,0.755,23.26,TOO_COOL,17.876,0.20056,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T08:00:00,2,26.0,8,0.365,0.615,0.0,0.0,2.5,0.755,23.69,TOO_COOL,14.965,0.1679,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T08:15:00,2,26.0,8,0.29675,0.68325,0.0,0.0,2.5,0.755,24.12,COMFORT_OK,12.1668,0.13651,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T08:30:00,2,26.0,8,0.23125,0.74875,0.0,0.0,2.5,0.755,24.56,COMFORT_OK,9.4813,0.10638,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T08:45:00,2,26.0,8,0.169,0.811,0.0,0.0,2.5,0.755,25.01,COMFORT_OK,6.929,0.07774,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T09:00:00,2,26.0,8,0.11025,0.86975,0.0,0.0,2.5,0.755,25.43,COMFORT_OK,4.5202,0.05072,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T09:15:00,2,26.0,8,0.05525,0.92475,0.0,0.0,2.5,0.755,25.85,COMFORT_OK,2.2652,0.02542,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T09:30:00,2,26.0,8,0.00425,0.97575,0.0,0.0,2.5,0.755,26.26,COMFORT_OK,0.1743,0.00196,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T09:45:00,2,26.0,8,0.0,1.02275,0.04275,0.0,2.54019,0.755,26.64,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T10:00:00,2,26.0,8,0.0,1.06525,0.08525,0.0,2.62032,0.755,26.98,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T10:15:00,2,26.0,8,0.0,1.10325,0.12325,0.0,2.73618,0.755,27.32,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T10:30:00,2,26.0,8,0.0,1.13625,0.15625,0.0,2.88306,0.755,27.63,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T10:45:00,2,26.0,8,0.0,1.16475,0.18475,0.0,3.05673,0.755,27.91,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T11:00:00,2,26.0,8,0.0,1.188,0.208,0.0,3.25225,0.755,28.15,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T11:15:00,2,26.0,8,0.0,1.20625,0.22625,0.0,3.46493,0.755,28.37,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T11:30:00,2,26.0,8,0.0,1.2195,0.2395,0.0,3.69006,0.755,28.56,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T11:45:00,2,26.0,8,0.0,1.22725,0.24725,0.0,3.92247,0.755,28.73,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T12:00:00,2,26.0,8,0.0,1.23,0.25,0.0,4.15747,0.755,28.87,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T12:15:00,2,26.0,8,0.0,1.22725,0.24725,0.0,4.38988,0.755,28.97,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T12:30:00,2,26.0,8,0.0,1.2195,0.2395,0.0,4.61501,0.755,28.44,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T12:45:00,2,26.0,8,0.0,1.20625,0.22625,0.0,4.82768,0.755,28.7,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T13:00:00,2,26.0,8,0.0,1.188,0.208,0.0,5.0232,0.755,28.84,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T13:15:00,2,26.0,8,0.0,1.16475,0.18475,0.0,5.19686,0.755,28.89,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T13:30:00,2,26.0,8,0.0,1.13625,0.15625,0.0,5.34373,0.755,28.9,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T13:45:00,2,26.0,8,0.0,1.10325,0.12325,0.0,5.45958,0.755,28.83,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T14:00:00,2,26.0,8,0.0,1.06525,0.08525,0.0,5.53972,0.755,28.73,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T14:15:00,2,26.0,8,0.0,1.02275,0.04275,0.0,5.57991,0.755,28.6,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T14:30:00,2,26.0,8,0.0,0.97575,0.0,0.00425,5.57539,0.755,28.44,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T14:45:00,2,26.0,8,0.0,0.92475,0.0,0.05525,5.51661,0.755,28.23,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T15:00:00,2,26.0,8,0.0,0.86975,0.0,0.11025,5.39932,0.755,28.01,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T15:15:00,2,26.0,8,0.0,0.811,0.0,0.169,5.21953,0.755,27.75,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T15:30:00,2,26.0,8,0.0,0.74875,0.0,0.23125,4.97352,0.755,27.46,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T15:45:00,2,26.0,8,0.0,0.68325,0.0,0.29675,4.65783,0.755,27.14,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T16:00:00,2,26.0,8,0.0,0.615,0.0,0.365,4.26953,0.755,26.8,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T16:15:00,2,26.0,8,0.0,0.544,0.0,0.436,3.8057,0.755,26.45,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T16:30:00,2,26.0,8,0.0,0.47075,0.0,0.50925,3.26394,0.755,26.08,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T16:45:00,2,26.0,8,0.0,0.39525,0.0,0.58475,2.64187,0.755,25.69,COMFORT_OK,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T17:00:00,2,26.0,8,0.52839,0.31825,0.0,0.13336,2.5,0.755,25.27,COMFORT_OK,21.664,0.24306,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T17:15:00,2,26.0,8,0.74,0.24,0.0,0.0,2.5,0.755,24.85,COMFORT_OK,30.34,0.3404,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T17:30:00,2,26.0,8,0.8195,0.1605,0.0,0.0,2.5,0.755,24.43,COMFORT_OK,33.5995,0.37697,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T17:45:00,2,26.0,8,0.8995,0.0805,0.0,0.0,2.5,0.755,23.98,TOO_COOL,36.8795,0.41377,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T18:00:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.82,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T18:15:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.71,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T18:30:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.61,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T18:45:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.51,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T19:00:00,1,26.0,8,0.0,0.0,0.0,0.0,2.5,0.4425,23.44,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
TEAM-CUSTOM,coolshift-v1,2026-05-03T19:15:00,1,26.0,8,0.0,0.0,0.0,0.0,2.5,0.4425,23.37,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
TEAM-CUSTOM,coolshift-v1,2026-05-03T19:30:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.29,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T19:45:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.21,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T20:00:00,1,26.0,8,0.6675,0.0,0.0,0.0,2.5,0.4425,23.15,TOO_COOL,38.715,0.30705,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T20:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.12,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T20:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.11,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T20:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.11,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T21:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.12,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T21:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.14,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T21:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.16,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T21:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.19,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T22:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.21,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T22:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.24,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T22:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.27,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T22:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.29,TOO_COOL,16.24,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T23:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.32,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T23:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.34,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T23:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.36,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-03T23:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.39,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T00:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.41,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T00:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.43,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T00:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.46,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T00:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.48,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T01:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.5,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T01:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.52,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T01:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.54,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T01:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.56,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T02:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.58,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T02:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.6,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T02:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.62,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T02:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.64,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T03:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.66,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T03:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.67,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T03:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.69,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T03:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.7,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T04:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.72,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T04:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.73,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T04:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.74,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T04:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.75,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T05:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.77,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T05:15:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.78,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T05:30:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.79,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T05:45:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.8,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T06:00:00,0,,8,0.28,0.0,0.0,0.0,2.5,0.13,23.81,TOO_COOL,11.48,0.1288,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T06:15:00,0,,8,0.1995,0.0805,0.0,0.0,2.5,0.13,23.97,TOO_COOL,8.1795,0.09177,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T06:30:00,0,,8,0.1195,0.1605,0.0,0.0,2.5,0.13,24.23,COMFORT_OK,4.8995,0.05497,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T06:45:00,0,,8,0.04,0.24,0.0,0.0,2.5,0.13,24.54,COMFORT_OK,1.64,0.0184,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T07:00:00,2,26.0,8,0.66175,0.31825,0.0,0.0,2.5,0.755,24.59,COMFORT_OK,27.1317,0.3044,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T07:15:00,2,26.0,8,0.58475,0.39525,0.0,0.0,2.5,0.755,24.79,COMFORT_OK,23.9748,0.26899,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T07:30:00,2,26.0,8,0.50925,0.47075,0.0,0.0,2.5,0.755,25.11,COMFORT_OK,20.8792,0.23425,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T07:45:00,2,26.0,8,0.436,0.544,0.0,0.0,2.5,0.755,25.49,COMFORT_OK,17.876,0.20056,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T08:00:00,2,26.0,8,0.365,0.615,0.0,0.0,2.5,0.755,25.91,COMFORT_OK,14.965,0.1679,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T08:15:00,2,26.0,8,0.29675,0.68325,0.0,0.0,2.5,0.755,26.32,COMFORT_OK,12.1668,0.13651,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T08:30:00,2,26.0,8,0.23125,0.74875,0.0,0.0,2.5,0.755,26.74,COMFORT_OK,9.4813,0.10638,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T08:45:00,2,26.0,8,0.169,0.811,0.0,0.0,2.5,0.755,27.17,COMFORT_OK,6.929,0.07774,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
TEAM-CUSTOM,coolshift-v1,2026-05-04T09:00:00,2,26.0,8,0.11025,0.86975,0.0,0.0,2.5,0.755,27.57,COMFORT_OK,4.5202,0.05072,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
